group_key,group_name,protocol,item_order,source,source_model,display_model,role,metric,epoch,step,value
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,65,82030,34.432167053222656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,70,88340,34.40918731689453
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,75,94650,33.42888259887695
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,80,100960,34.22538757324219
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,85,107270,35.015316009521484
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,90,113580,33.40481185913086
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,95,119890,34.007659912109375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,100,126200,35.843544006347656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,105,132510,36.877464294433594
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,110,138820,34.461708068847656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,115,145130,34.919036865234375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,120,151440,34.80306625366211
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,125,157750,34.71225357055664
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,130,164060,33.16849136352539
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,135,170370,36.124725341796875
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,140,176680,33.93763732910156
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,145,182990,33.98358917236328
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,150,189300,35.72866439819336
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,155,195610,34.18927764892578
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,160,201920,35.54704666137695
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,165,208230,33.84901428222656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,170,214540,32.87199020385742
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,175,220850,33.80634689331055
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,1,long180,CT-SeqTrack A2-order-dyn 180ep,A2 180ep,variant,precision/test,180,227160,34.40918731689453
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,5,6310,29.517507553100586
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,10,12620,30.12801170349121
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,15,18930,29.410287857055664
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,20,25240,20.92669677734375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,25,31550,24.421226501464844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,30,37860,26.11488151550293
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,35,44170,25.495624542236328
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,40,50480,28.460613250732422
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,45,56790,27.6487979888916
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,50,63100,28.35995864868164
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,55,69410,28.117069244384766
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,60,75720,28.469362258911133
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,65,82030,29.7647705078125
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,70,88340,28.272428512573242
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,75,94650,28.952957153320312
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,80,100960,28.0579891204834
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,85,107270,28.5897159576416
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,90,113580,27.664112091064453
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,95,119890,29.276805877685547
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,100,126200,28.24179458618164
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,105,132510,28.74945640563965
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,110,138820,28.110504150390625
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,115,145130,27.738513946533203
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,120,151440,27.876367568969727
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,125,157750,27.961708068847656
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,130,164060,27.876371383666992
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,135,170370,28.985776901245117
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,140,176680,28.517505645751953
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,145,182990,28.937637329101562
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,150,189300,28.891685485839844
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,155,195610,28.309627532958984
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,160,201920,28.176149368286133
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,165,208230,28.447484970092773
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,170,214540,27.769145965576172
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,175,220850,28.07549285888672
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,success/test,180,227160,28.464990615844727
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,5,6310,35.596282958984375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,10,12620,30.89059066772461
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,15,18930,29.417943954467773
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,20,25240,21.89387321472168
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,25,31550,23.106128692626953
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,30,37860,25.159740447998047
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,35,44170,24.39934539794922
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,40,50480,27.211158752441406
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,45,56790,26.007658004760742
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,50,63100,26.984682083129883
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,55,69410,27.025163650512695
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,60,75720,27.297592163085938
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,65,82030,28.294313430786133
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,70,88340,26.97374153137207
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,75,94650,27.5
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,80,100960,26.537200927734375
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,85,107270,27.378555297851562
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,90,113580,26.39715576171875
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,95,119890,27.559080123901367
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,100,126200,27.265865325927734
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,105,132510,27.308536529541016
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,110,138820,26.667394638061523
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,115,145130,26.346826553344727
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,120,151440,26.346826553344727
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,125,157750,26.783370971679688
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,130,164060,26.431072235107422
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,135,170370,27.5601749420166
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,140,176680,26.638948440551758
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,145,182990,27.87308692932129
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,150,189300,27.594093322753906
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,155,195610,26.974836349487305
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,160,201920,26.564550399780273
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,165,208230,27.33370018005371
long_training_180ep,Long Training Stability (180ep),180ep nuScenes-mini,2,long180,CT-SeqTrack A3-conf-res-gate 180ep,A3 conf-res 180ep,variant,precision/test,170,214540,25.964990615844727
